month,quality_score,community_district,name,quality_score_t_plus_6m,top3_drivers,quality_percentile_month,quality_index_0_100,quality_grade
2013-04-01,0.3572021533413575,MN 04,Clinton/Chelsea,0.36576189385389757,,83.05084745762711,70.04161714414464,A
2013-05-01,0.3586053894909542,MN 04,Clinton/Chelsea,0.3672119045418142,,83.05084745762711,70.11477170250522,A
2013-06-01,0.36005540017887083,MN 04,Clinton/Chelsea,0.36861514069141094,,83.05084745762711,70.19036474614448,A
2013-07-01,0.3614586363284676,MN 04,Clinton/Chelsea,0.37006515137932755,,83.05084745762711,70.26351930450507,A
2013-08-01,0.3629086470163842,MN 04,Clinton/Chelsea,0.37151516206724416,,83.05084745762711,70.33911234814433,A
2013-09-01,0.3643586577043008,MN 04,Clinton/Chelsea,0.37282484914020114,,83.05084745762711,70.41470539178358,A
2013-10-01,0.36576189385389757,MN 04,Clinton/Chelsea,0.37427485982811776,,83.05084745762711,70.48785995014417,A
2013-11-01,0.3672119045418142,MN 04,Clinton/Chelsea,0.37567809597771445,,83.05084745762711,70.56345299378344,A
2013-12-01,0.36861514069141094,MN 04,Clinton/Chelsea,0.3771281066656311,,83.05084745762711,70.63660755214403,A
2014-01-01,0.37006515137932755,MN 04,Clinton/Chelsea,0.3785313428152278,,83.05084745762711,70.71220059578329,A
2014-02-01,0.37151516206724416,MN 04,Clinton/Chelsea,0.37998135350314444,,83.05084745762711,70.78779363942256,A
2014-03-01,0.37282484914020114,MN 04,Clinton/Chelsea,0.38143136419106105,,83.05084745762711,70.85607122722577,A
2014-04-01,0.37427485982811776,MN 04,Clinton/Chelsea,0.3828346003406578,,83.05084745762711,70.93166427086503,A
2014-05-01,0.37567809597771445,MN 04,Clinton/Chelsea,0.3842846110285744,,83.05084745762711,71.00481882922563,A
2014-06-01,0.3771281066656311,MN 04,Clinton/Chelsea,0.3856878471781712,,83.05084745762711,71.08041187286489,A
2014-07-01,0.3785313428152278,MN 04,Clinton/Chelsea,0.3871378578660878,,83.05084745762711,71.15356643122547,A
2014-08-01,0.37998135350314444,MN 04,Clinton/Chelsea,0.3885878685540044,,83.05084745762711,71.22915947486472,A
2014-09-01,0.38143136419106105,MN 04,Clinton/Chelsea,0.3898975556269614,,83.05084745762711,71.30475251850399,A
2014-10-01,0.3828346003406578,MN 04,Clinton/Chelsea,0.391347566314878,,83.05084745762711,71.37790707686457,A
2014-11-01,0.3842846110285744,MN 04,Clinton/Chelsea,0.3927508024644747,,83.05084745762711,71.45350012050383,A
2014-12-01,0.3856878471781712,MN 04,Clinton/Chelsea,0.39420081315239136,,83.05084745762711,71.52665467886443,A
2015-01-01,0.3871378578660878,MN 04,Clinton/Chelsea,0.39560404930198806,,83.05084745762711,71.60224772250369,A
2015-02-01,0.3885878685540044,MN 04,Clinton/Chelsea,0.3970540599899047,,83.05084745762711,71.67784076614296,A
2015-03-01,0.3898975556269614,MN 04,Clinton/Chelsea,0.39850407067782134,,83.05084745762711,71.74611835394617,A
2015-04-01,0.391347566314878,MN 04,Clinton/Chelsea,0.39990730682741804,,83.05084745762711,71.82171139758543,A
2015-05-01,0.3927508024644747,MN 04,Clinton/Chelsea,0.40135731751533466,,83.05084745762711,71.89486595594602,A
2015-06-01,0.39420081315239136,MN 04,Clinton/Chelsea,0.4027605536649314,,83.05084745762711,71.97045899958529,A
2015-07-01,0.39560404930198806,MN 04,Clinton/Chelsea,0.404210564352848,,83.05084745762711,72.04361355794586,A
2015-08-01,0.3970540599899047,MN 04,Clinton/Chelsea,0.40566057504076464,,83.05084745762711,72.11920660158513,A
2015-09-01,0.39850407067782134,MN 04,Clinton/Chelsea,0.4070170366520415,,83.05084745762711,72.19479964522439,A
2015-10-01,0.39990730682741804,MN 04,Clinton/Chelsea,0.4084670473399581,,83.05084745762711,72.26795420358498,A
2015-11-01,0.40135731751533466,MN 04,Clinton/Chelsea,0.40987028348955484,,83.05084745762711,72.34354724722424,A
2015-12-01,0.4027605536649314,MN 04,Clinton/Chelsea,0.41132029417747146,,83.05084745762711,72.41670180558482,A
2016-01-01,0.404210564352848,MN 04,Clinton/Chelsea,0.4127235303270682,,83.05084745762711,72.4922948492241,A
2016-02-01,0.40566057504076464,MN 04,Clinton/Chelsea,0.4141735410149848,,83.05084745762711,72.56788789286335,A
2016-03-01,0.4070170366520415,MN 04,Clinton/Chelsea,0.41562355170290144,,83.05084745762711,72.63860396594526,A
2016-04-01,0.4084670473399581,MN 04,Clinton/Chelsea,0.4170267878524982,,83.05084745762711,72.71419700958451,A
2016-05-01,0.40987028348955484,MN 04,Clinton/Chelsea,0.4184767985404148,,83.05084745762711,72.78735156794511,A
2016-06-01,0.41132029417747146,MN 04,Clinton/Chelsea,0.41988003469001156,,83.05084745762711,72.86294461158437,A
2016-07-01,0.4127235303270682,MN 04,Clinton/Chelsea,0.4213300453779282,,83.05084745762711,72.93609916994495,A
2016-08-01,0.4141735410149848,MN 04,Clinton/Chelsea,0.4227800560658448,,83.05084745762711,73.01169221358423,A
2016-09-01,0.41562355170290144,MN 04,Clinton/Chelsea,0.4240897431388017,,83.05084745762711,73.08728525722348,A
2016-10-01,0.4170267878524982,MN 04,Clinton/Chelsea,0.4255397538267184,,83.05084745762711,73.16043981558407,A
2016-11-01,0.4184767985404148,MN 04,Clinton/Chelsea,0.4269429899763151,,83.05084745762711,73.23603285922333,A
2016-12-01,0.41988003469001156,MN 04,Clinton/Chelsea,0.4283930006642317,,83.05084745762711,73.30918741758393,A
2017-01-01,0.4213300453779282,MN 04,Clinton/Chelsea,0.42979623681382845,,83.05084745762711,73.38478046122317,A
2017-02-01,0.4227800560658448,MN 04,Clinton/Chelsea,0.43124624750174506,,83.05084745762711,73.46037350486245,A
2017-03-01,0.4240897431388017,MN 04,Clinton/Chelsea,0.4326962581896617,,83.05084745762711,73.52865109266565,A
2017-04-01,0.4255397538267184,MN 04,Clinton/Chelsea,0.43409949433925843,,83.05084745762711,73.60424413630493,A
2017-05-01,0.4269429899763151,MN 04,Clinton/Chelsea,0.43554950502717504,,83.05084745762711,73.6773986946655,A
2017-06-01,0.4283930006642317,MN 04,Clinton/Chelsea,0.4369527411767718,,84.7457627118644,73.75299173830477,A
2017-07-01,0.42979623681382845,MN 04,Clinton/Chelsea,0.4384027518646884,,84.7457627118644,73.82614629666536,A
2017-08-01,0.43124624750174506,MN 04,Clinton/Chelsea,0.439852762552605,,84.7457627118644,73.90173934030462,A
2017-09-01,0.4326962581896617,MN 04,Clinton/Chelsea,0.441162449625562,,83.05084745762711,73.97733238394389,A
2017-10-01,0.43409949433925843,MN 04,Clinton/Chelsea,0.4426124603134786,,83.05084745762711,74.05048694230447,A
2017-11-01,0.43554950502717504,MN 04,Clinton/Chelsea,0.4440156964630753,,83.05084745762711,74.12607998594373,A
2017-12-01,0.4369527411767718,MN 04,Clinton/Chelsea,0.44546570715099193,,83.05084745762711,74.19923454430432,A
2018-01-01,0.4384027518646884,MN 04,Clinton/Chelsea,0.4468689433005887,,83.05084745762711,74.27482758794358,A
2018-02-01,0.439852762552605,MN 04,Clinton/Chelsea,0.4483189539885053,,83.05084745762711,74.35042063158285,A
2018-03-01,0.441162449625562,MN 04,Clinton/Chelsea,0.4497689646764219,,83.05084745762711,74.41869821938607,A
2018-04-01,0.4426124603134786,MN 04,Clinton/Chelsea,0.45117220082601867,,83.05084745762711,74.49429126302532,A
2018-05-01,0.4440156964630753,MN 04,Clinton/Chelsea,0.4526222115139353,,83.05084745762711,74.56744582138592,A
2018-06-01,0.44546570715099193,MN 04,Clinton/Chelsea,0.45402544766353203,,83.05084745762711,74.64303886502518,A
2018-07-01,0.4468689433005887,MN 04,Clinton/Chelsea,0.45547545835144865,,83.05084745762711,74.71619342338576,A
2018-08-01,0.4483189539885053,MN 04,Clinton/Chelsea,0.45125141885001885,,83.05084745762711,74.79178646702502,A
2018-09-01,0.4497689646764219,MN 04,Clinton/Chelsea,0.4474361573648564,,83.05084745762711,74.86737951066428,A
2018-10-01,0.45117220082601867,MN 04,Clinton/Chelsea,0.4432121178634266,,83.05084745762711,74.94053406902488,A
2018-11-01,0.4526222115139353,MN 04,Clinton/Chelsea,0.4391243377007526,,83.05084745762711,75.01612711266412,A
2018-12-01,0.45402544766353203,MN 04,Clinton/Chelsea,0.4349002981993228,,83.05084745762711,75.08928167102472,A
2019-01-01,0.45547545835144865,MN 04,Clinton/Chelsea,0.4308125180366488,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",83.05084745762711,75.16487471466398,A
2019-02-01,0.45125141885001885,MN 04,Clinton/Chelsea,0.426588478535219,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",83.05084745762711,74.94466392240814,A
2019-03-01,0.4474361573648564,MN 04,Clinton/Chelsea,0.4223644390337891,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",83.05084745762711,74.74576385198348,A
2019-04-01,0.4432121178634266,MN 04,Clinton/Chelsea,0.41827665887111515,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,74.52555305972764,A
2019-05-01,0.4391243377007526,MN 04,Clinton/Chelsea,0.4140526193696853,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,74.31244584141554,A
2019-06-01,0.4349002981993228,MN 04,Clinton/Chelsea,0.4099648392070113,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,74.09223504915967,A
2019-07-01,0.4308125180366488,MN 04,Clinton/Chelsea,0.40574079970558147,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,73.87912783084757,A
2019-08-01,0.426588478535219,MN 04,Clinton/Chelsea,0.40151676020415167,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,73.65891703859172,A
2019-09-01,0.4223644390337891,MN 04,Clinton/Chelsea,0.39756523938023347,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,73.43870624633585,A
2019-10-01,0.41827665887111515,MN 04,Clinton/Chelsea,0.3933411998788036,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,73.22559902802375,A
2019-11-01,0.4140526193696853,MN 04,Clinton/Chelsea,0.38925341971612964,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,73.0053882357679,A
2019-12-01,0.4099648392070113,MN 04,Clinton/Chelsea,0.3850293802146998,"Severe burden (mod inc) (-2.99), Commute time (+2.00), Income (renters) (+1.93)",81.35593220338984,72.79228101745579,A
2020-01-01,0.40574079970558147,MN 04,Clinton/Chelsea,0.3809416000520258,,81.35593220338984,72.57207022519992,A
2020-02-01,0.40151676020415167,MN 04,Clinton/Chelsea,0.37671756055059596,,81.35593220338984,72.35185943294407,A
2020-03-01,0.39756523938023347,MN 04,Clinton/Chelsea,0.37249352104916617,,81.35593220338984,72.1458557885757,A
2020-04-01,0.3933411998788036,MN 04,Clinton/Chelsea,0.36840574088649214,,81.35593220338984,71.92564499631985,A
2020-05-01,0.38925341971612964,MN 04,Clinton/Chelsea,0.36418170138506234,,81.35593220338984,71.71253777800774,A
2020-06-01,0.3850293802146998,MN 04,Clinton/Chelsea,0.3600939212223883,,79.66101694915254,71.49232698575189,B
2020-07-01,0.3809416000520258,MN 04,Clinton/Chelsea,0.3558698817209585,,77.96610169491525,71.27921976743976,B
2020-08-01,0.37671756055059596,MN 04,Clinton/Chelsea,0.35598269405038124,,77.96610169491525,71.05900897518393,B
2020-09-01,0.37249352104916617,MN 04,Clinton/Chelsea,0.35608458905760176,,77.96610169491525,70.83879818292806,B
2020-10-01,0.36840574088649214,MN 04,Clinton/Chelsea,0.3561974013870245,,77.96610169491525,70.62569096461596,B
2020-11-01,0.36418170138506234,MN 04,Clinton/Chelsea,0.3563065746090465,,77.96610169491525,70.40548017236009,B
2020-12-01,0.3600939212223883,MN 04,Clinton/Chelsea,0.35641938693846925,,77.96610169491525,70.19237295404798,B
2021-01-01,0.3558698817209585,MN 04,Clinton/Chelsea,0.3565285601604913,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",77.96610169491525,69.97216216179214,B
2021-02-01,0.35598269405038124,MN 04,Clinton/Chelsea,0.356641372489914,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",77.96610169491525,69.97804337867706,B
2021-03-01,0.35608458905760176,MN 04,Clinton/Chelsea,0.35675418481933674,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",77.96610169491525,69.98335544554087,B
2021-04-01,0.3561974013870245,MN 04,Clinton/Chelsea,0.3568633580413587,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",77.96610169491525,69.9892366624258,B
2021-05-01,0.3563065746090465,MN 04,Clinton/Chelsea,0.35697617037078144,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",77.96610169491525,69.99492816263701,B
2021-06-01,0.35641938693846925,MN 04,Clinton/Chelsea,0.3570853435928035,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.00080937952194,B
2021-07-01,0.3565285601604913,MN 04,Clinton/Chelsea,0.3571981559222262,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.00650087973315,B
2021-08-01,0.356641372489914,MN 04,Clinton/Chelsea,,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.0123820966181,B
2021-09-01,0.35675418481933674,MN 04,Clinton/Chelsea,,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.01826331350301,B
2021-10-01,0.3568633580413587,MN 04,Clinton/Chelsea,,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.02395481371424,B
2021-11-01,0.35697617037078144,MN 04,Clinton/Chelsea,,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.02983603059916,B
2021-12-01,0.3570853435928035,MN 04,Clinton/Chelsea,,"Severe burden (mod inc) (-2.50), Commute time (+2.12), Income (owners) (+2.12)",76.27118644067797,70.03552753081038,B
2022-01-01,0.3571981559222262,MN 04,Clinton/Chelsea,,"Severe burden (mod inc) (-3.35), Commute time (+1.95), Income (owners) (+1.70)",76.27118644067797,70.04140874769531,B
2010-01-01,-0.29243190553889986,MN 05,Midtown,-0.2708003690763395,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",27.11864406779661,36.17440763202191,F
2010-02-01,-0.2887270567524945,MN 05,Midtown,-0.2670955202899341,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",27.11864406779661,36.36755158490546,F
2010-03-01,-0.2853807417196122,MN 05,Midtown,-0.26339067150352874,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",27.11864406779661,36.542004187509974,F
2010-04-01,-0.28167589293320683,MN 05,Midtown,-0.25980533396829775,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",27.11864406779661,36.73514814039354,F
2010-05-01,-0.27809055539797584,MN 05,Midtown,-0.2561004851818924,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",28.8135593220339,36.92206164318407,F
2010-06-01,-0.27438570661157047,MN 05,Midtown,-0.2525151476466614,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",28.8135593220339,37.11520559606764,F
2010-07-01,-0.2708003690763395,MN 05,Midtown,-0.248810298860256,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",28.8135593220339,37.30211909885818,F
2010-08-01,-0.2670955202899341,MN 05,Midtown,-0.24510545007385062,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",30.508474576271187,37.495263051741745,F
2010-09-01,-0.26339067150352874,MN 05,Midtown,-0.24175913504096835,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",30.508474576271187,37.688407004625304,F
2010-10-01,-0.25980533396829775,MN 05,Midtown,-0.23805428625456299,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",30.508474576271187,37.875320507415836,F
2010-11-01,-0.2561004851818924,MN 05,Midtown,-0.234468948719332,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",30.508474576271187,38.0684644602994,F
2010-12-01,-0.2525151476466614,MN 05,Midtown,-0.23076409993292663,"Crime (property) (-7.93), Crime (serious) (-7.13), Severe burden (mod inc) (-2.86)",32.20338983050847,38.25537796308994,F
2011-01-01,-0.248810298860256,MN 05,Midtown,-0.2271787623976956,,32.20338983050847,38.44852191597351,F
2011-02-01,-0.24510545007385062,MN 05,Midtown,-0.22347391361129024,,32.20338983050847,38.64166586885706,F
2011-03-01,-0.24175913504096835,MN 05,Midtown,-0.21976906482488487,,32.20338983050847,38.81611847146157,F
2011-04-01,-0.23805428625456299,MN 05,Midtown,-0.21618372728965388,,32.20338983050847,39.009262424345124,F
2011-05-01,-0.234468948719332,MN 05,Midtown,-0.2124788785032485,,32.20338983050847,39.19617592713567,F
2011-06-01,-0.23076409993292663,MN 05,Midtown,-0.20889354096801752,,33.89830508474576,39.38931988001923,F
2011-07-01,-0.2271787623976956,MN 05,Midtown,-0.20518869218161215,,33.89830508474576,39.576233382809775,F
2011-08-01,-0.22347391361129024,MN 05,Midtown,-0.20148384339520678,,33.89830508474576,39.769377335693335,F
2011-09-01,-0.21976906482488487,MN 05,Midtown,-0.19801801711115014,,35.59322033898305,39.96252128857689,F
2011-10-01,-0.21618372728965388,MN 05,Midtown,-0.19431316832474477,,35.59322033898305,40.14943479136743,F
2011-11-01,-0.2124788785032485,MN 05,Midtown,-0.19072783078951377,,35.59322033898305,40.34257874425099,F
2011-12-01,-0.20889354096801752,MN 05,Midtown,-0.18702298200310838,,35.59322033898305,40.52949224704154,F
2012-01-01,-0.20518869218161215,MN 05,Midtown,-0.1834376444678774,,35.59322033898305,40.72263619992509,F
2012-02-01,-0.20148384339520678,MN 05,Midtown,-0.17973279568147202,,37.28813559322034,40.91578015280866,F
2012-03-01,-0.19801801711115014,MN 05,Midtown,-0.17602794689506665,,37.28813559322034,41.09646320550618,F
2012-04-01,-0.19431316832474477,MN 05,Midtown,-0.17244260935983566,,37.28813559322034,41.28960715838974,F
2012-05-01,-0.19072783078951377,MN 05,Midtown,-0.1687377605734303,,37.28813559322034,41.47652066118028,F
2012-06-01,-0.18702298200310838,MN 05,Midtown,-0.16515242303819927,,37.28813559322034,41.66966461406384,F
2012-07-01,-0.1834376444678774,MN 05,Midtown,-0.1614475742517939,,37.28813559322034,41.85657811685439,F
2012-08-01,-0.17973279568147202,MN 05,Midtown,-0.15774272546538853,,37.28813559322034,42.049722069737946,F
2012-09-01,-0.17602794689506665,MN 05,Midtown,-0.15439641043250626,,38.983050847457626,42.242866022621506,F
2012-10-01,-0.17244260935983566,MN 05,Midtown,-0.1506915616461009,,38.983050847457626,42.429779525412044,F
2012-11-01,-0.1687377605734303,MN 05,Midtown,-0.1471062241108699,,38.983050847457626,42.622923478295604,F
2012-12-01,-0.16515242303819927,MN 05,Midtown,-0.14340137532446454,,38.983050847457626,42.80983698108615,F
2013-01-01,-0.1614475742517939,MN 05,Midtown,-0.13981603778923352,,40.67796610169492,43.00298093396971,D
2013-02-01,-0.15774272546538853,MN 05,Midtown,-0.13611118900282815,,40.67796610169492,43.19612488685326,D
2013-03-01,-0.15439641043250626,MN 05,Midtown,-0.13240634021642278,,42.3728813559322,43.37057748945777,D
2013-04-01,-0.1506915616461009,MN 05,Midtown,-0.1288210026811918,,42.3728813559322,43.56372144234133,D
2013-05-01,-0.1471062241108699,MN 05,Midtown,-0.12511615389478642,,42.3728813559322,43.75063494513187,D
2013-06-01,-0.14340137532446454,MN 05,Midtown,-0.12153081635955541,,42.3728813559322,43.94377889801543,D
2013-07-01,-0.13981603778923352,MN 05,Midtown,-0.11782596757315004,,42.3728813559322,44.13069240080598,D
2013-08-01,-0.13611118900282815,MN 05,Midtown,-0.11412111878674468,,42.3728813559322,44.323836353689536,D
2013-09-01,-0.13240634021642278,MN 05,Midtown,-0.11077480375386241,,42.3728813559322,44.516980306573096,D
2013-10-01,-0.1288210026811918,MN 05,Midtown,-0.10706995496745704,,42.3728813559322,44.703893809363635,D
2013-11-01,-0.12511615389478642,MN 05,Midtown,-0.10348461743222603,,42.3728813559322,44.897037762247194,D
2013-12-01,-0.12153081635955541,MN 05,Midtown,-0.09977976864582067,,42.3728813559322,45.08395126503774,D
2014-01-01,-0.11782596757315004,MN 05,Midtown,-0.09619443111058966,,44.06779661016949,45.2770952179213,D
2014-02-01,-0.11412111878674468,MN 05,Midtown,-0.09248958232418429,,44.06779661016949,45.47023917080486,D
2014-03-01,-0.11077480375386241,MN 05,Midtown,-0.08878473353777892,,44.06779661016949,45.64469177340937,D
2014-04-01,-0.10706995496745704,MN 05,Midtown,-0.08519939600254793,,44.06779661016949,45.83783572629292,D
2014-05-01,-0.10348461743222603,MN 05,Midtown,-0.08149454721614255,,44.06779661016949,46.02474922908346,D
2014-06-01,-0.09977976864582067,MN 05,Midtown,-0.07790920968091156,,44.06779661016949,46.21789318196703,D
2014-07-01,-0.09619443111058966,MN 05,Midtown,-0.07420436089450619,,44.06779661016949,46.40480668475757,D
2014-08-01,-0.09248958232418429,MN 05,Midtown,-0.07049951210810082,,45.76271186440678,46.597950637641134,D
2014-09-01,-0.08878473353777892,MN 05,Midtown,-0.06715319707521855,,45.76271186440678,46.791094590524686,D
2014-10-01,-0.08519939600254793,MN 05,Midtown,-0.06344834828881318,,45.76271186440678,46.97800809331523,D
2014-11-01,-0.08149454721614255,MN 05,Midtown,-0.05986301075358218,,45.76271186440678,47.17115204619879,D
2014-12-01,-0.07790920968091156,MN 05,Midtown,-0.05615816196717681,,45.76271186440678,47.35806554898934,D
2015-01-01,-0.07420436089450619,MN 05,Midtown,-0.0525728244319458,,45.76271186440678,47.55120950187289,D
2015-02-01,-0.07049951210810082,MN 05,Midtown,-0.048867975645540435,,45.76271186440678,47.74435345475645,D
2015-03-01,-0.06715319707521855,MN 05,Midtown,-0.045163126859135067,,45.76271186440678,47.91880605736096,D
2015-04-01,-0.06344834828881318,MN 05,Midtown,-0.04157778932390406,,45.76271186440678,48.11195001024452,D
2015-05-01,-0.05986301075358218,MN 05,Midtown,-0.03787294053749869,,45.76271186440678,48.29886351303506,D
2015-06-01,-0.05615816196717681,MN 05,Midtown,-0.03428760300226769,,45.76271186440678,48.49200746591862,D
2015-07-01,-0.0525728244319458,MN 05,Midtown,-0.03058275421586232,,45.76271186440678,48.678920968709164,D
2015-08-01,-0.048867975645540435,MN 05,Midtown,-0.026877905429456953,,45.76271186440678,48.87206492159272,D
2015-09-01,-0.045163126859135067,MN 05,Midtown,-0.02341207914540032,,47.45762711864407,49.06520887447628,D
2015-10-01,-0.04157778932390406,MN 05,Midtown,-0.019707230358994948,,47.45762711864407,49.25212237726682,D
2015-11-01,-0.03787294053749869,MN 05,Midtown,-0.016121892823763945,,47.45762711864407,49.44526633015038,D
2015-12-01,-0.03428760300226769,MN 05,Midtown,-0.012417044037358577,,47.45762711864407,49.63217983294092,D
2016-01-01,-0.03058275421586232,MN 05,Midtown,-0.008831706502127574,,47.45762711864407,49.82532378582448,D
2016-02-01,-0.026877905429456953,MN 05,Midtown,-0.005126857715722206,,47.45762711864407,50.01846773870804,D
2016-03-01,-0.02341207914540032,MN 05,Midtown,-0.0014220089293168364,,47.45762711864407,50.19915079140557,D
2016-04-01,-0.019707230358994948,MN 05,Midtown,0.002163328605914166,,47.45762711864407,50.39229474428913,D
2016-05-01,-0.016121892823763945,MN 05,Midtown,0.005868177392319535,,47.45762711864407,50.57920824707967,D
2016-06-01,-0.012417044037358577,MN 05,Midtown,0.009453514927550538,,47.45762711864407,50.77235219996323,D
2016-07-01,-0.008831706502127574,MN 05,Midtown,0.013158363713955906,,47.45762711864407,50.959265702753775,D
2016-08-01,-0.005126857715722206,MN 05,Midtown,0.016863212500361276,,47.45762711864407,51.152409655637335,D
2016-09-01,-0.0014220089293168364,MN 05,Midtown,0.020209527533243545,,47.45762711864407,51.34555360852089,D
2016-10-01,0.002163328605914166,MN 05,Midtown,0.023914376319648913,,47.45762711864407,51.53246711131143,D
2016-11-01,0.005868177392319535,MN 05,Midtown,0.027499713854879915,,47.45762711864407,51.72561106419499,D
2016-12-01,0.009453514927550538,MN 05,Midtown,0.031204562641285283,,47.45762711864407,51.91252456698554,D
2017-01-01,0.013158363713955906,MN 05,Midtown,0.034789900176516286,,47.45762711864407,52.1056685198691,D
2017-02-01,0.016863212500361276,MN 05,Midtown,0.038494748962921654,,47.45762711864407,52.29881247275265,D
2017-03-01,0.020209527533243545,MN 05,Midtown,0.04219959774932702,,47.45762711864407,52.47326507535716,D
2017-04-01,0.023914376319648913,MN 05,Midtown,0.04578493528455803,,49.152542372881356,52.666409028240714,D
2017-05-01,0.027499713854879915,MN 05,Midtown,0.0494897840709634,,50.847457627118644,52.85332253103126,D
2017-06-01,0.031204562641285283,MN 05,Midtown,0.053075121606194396,,49.152542372881356,53.04646648391482,D
2017-07-01,0.034789900176516286,MN 05,Midtown,0.05677997039259977,,49.152542372881356,53.233379986705366,D
2017-08-01,0.038494748962921654,MN 05,Midtown,0.06048481917900514,,52.54237288135594,53.42652393958892,D
2017-09-01,0.04219959774932702,MN 05,Midtown,0.06383113421188741,,52.54237288135594,53.619667892472485,D
2017-10-01,0.04578493528455803,MN 05,Midtown,0.06753598299829278,,52.54237288135594,53.806581395263024,D
2017-11-01,0.0494897840709634,MN 05,Midtown,0.07112132053352378,,52.54237288135594,53.9997253481466,D
2017-12-01,0.053075121606194396,MN 05,Midtown,0.07482616931992915,,52.54237288135594,54.18663885093712,D
2018-01-01,0.05677997039259977,MN 05,Midtown,0.07841150685516014,,52.54237288135594,54.379782803820696,D
2018-02-01,0.06048481917900514,MN 05,Midtown,0.08211635564156552,,52.54237288135594,54.572926756704256,D
2018-03-01,0.06383113421188741,MN 05,Midtown,0.08582120442797089,,52.54237288135594,54.74737935930876,D
2018-04-01,0.06753598299829278,MN 05,Midtown,0.08940654196320189,,52.54237288135594,54.94052331219231,D
2018-05-01,0.07112132053352378,MN 05,Midtown,0.09311139074960725,,52.54237288135594,55.127436814982865,D
2018-06-01,0.07482616931992915,MN 05,Midtown,0.09669672828483826,,52.54237288135594,55.32058076786642,D
2018-07-01,0.07841150685516014,MN 05,Midtown,0.10040157707124363,,52.54237288135594,55.50749427065696,D
2018-08-01,0.08211635564156552,MN 05,Midtown,0.088990010146591,,52.54237288135594,55.700638223540516,D
2018-09-01,0.08582120442797089,MN 05,Midtown,0.07868278840819508,,52.54237288135594,55.893782176424075,D
2018-10-01,0.08940654196320189,MN 05,Midtown,0.06727122148354245,,52.54237288135594,56.08069567921462,D
2018-11-01,0.09311139074960725,MN 05,Midtown,0.05622776962097539,,52.54237288135594,56.27383963209817,D
2018-12-01,0.09669672828483826,MN 05,Midtown,0.04481620269632276,,52.54237288135594,56.46075313488872,D
2019-01-01,0.10040157707124363,MN 05,Midtown,0.0337727508337557,"Crime (property) (-6.87), Crime (serious) (-6.20), Severe burden (mod inc) (-2.99)",52.54237288135594,56.65389708777228,D
